id,airport_code,name,distance_km,star_rating,guest_score,review_count,price_per_night,has_shuttle,has_breakfast,address
2533,CCJ,Ginger Airport Hotel (Kozhikode (Calicut) Airport),12.9,3,8.5,2943,5306,0,0,"Terminal Road, Near CCJ Airport, Kozhikode (Calicut), India"
2534,DUM,Novotel Airport Hotel (Dumka Airport),9.2,4,8.2,433,9925,0,0,"Terminal Road, Near DUM Airport, Dumka, India"
2535,GAW,Novotel Airport Hotel (Guwahati Airport),2.1,4,8.5,1873,3493,1,1,"Terminal Road, Near GAW Airport, Guwahati, India"
2536,KAI,Radisson Blu Airport (Kailashahar Airport),9.2,5,8.7,1170,5571,0,1,"Terminal Road, Near KAI Airport, Kailashahar, India"
2537,MZS,FabHotel Airport Inn (Sonbhadra Airport),6.3,5,9.4,1144,8639,1,1,"Terminal Road, Near MZS Airport, Sonbhadra, India"
2538,HYD,ITC Grand Bharat (Hyderabad Airport),6.7,4,8.1,3499,2925,1,0,"Terminal Road, Near HYD Airport, Hyderabad, India"
2539,CNN,Lemon Tree Premier (Kannur Airport),9.6,3,8.1,3179,2492,0,0,"Terminal Road, Near CNN Airport, Kannur, India"
2540,MEH,Lemon Tree Premier (Mehsana Airport),6.2,3,9.6,2160,8700,1,0,"Terminal Road, Near MEH Airport, Mehsana, India"
2541,BLR,Ginger Airport Hotel (Bengaluru Airport),1.3,3,9.0,2254,6960,1,1,"Terminal Road, Near BLR Airport, Bengaluru, India"
2542,DBR,IBIS Airport Hotel (Darbhanga Airport),1.0,5,9.8,1710,6906,1,0,"Terminal Road, Near DBR Airport, Darbhanga, India"
2543,ISK,Ginger Airport Hotel (Nashik Airport),7.4,3,8.6,1026,1922,1,1,"Terminal Road, Near ISK Airport, Nashik, India"
2544,ATQ,Radisson Blu Airport (Amritsar Airport),4.0,3,9.6,3118,5848,1,0,"Terminal Road, Near ATQ Airport, Amritsar, India"
2545,PUI,ITC Grand Bharat (Purnea Airport),2.8,3,8.2,3369,5726,1,0,"Terminal Road, Near PUI Airport, Purnea, India"
2546,PNV,ITC Grand Bharat (Porbandar Airport),0.6,4,9.0,2111,9851,1,1,"Terminal Road, Near PNV Airport, Porbandar, India"
2547,VJZ,Trident Airport Hotel (Bhogapuram / Vizianagaram Airport),1.1,5,8.9,563,6256,1,0,"Terminal Road, Near VJZ Airport, Bhogapuram / Vizianagaram, India"
2548,PNY,OYO Townhouse Airport (Puducherry Airport),9.3,5,9.7,3101,12258,0,1,"Terminal Road, Near PNY Airport, Puducherry, India"
2549,AMRE,Hyatt Regency Terminal (Amreli Airport),10.8,5,9.5,3670,4516,0,0,"Terminal Road, Near AMRE Airport, Amreli, India"
2550,IXY,Hyatt Regency Terminal (Kandla Airport),6.3,5,8.3,1985,12265,1,1,"Terminal Road, Near IXY Airport, Kandla, India"
2551,VTZ,Taj City Centre (Visakhapatnam Airport),11.6,4,8.4,2983,10466,0,1,"Terminal Road, Near VTZ Airport, Visakhapatnam, India"
2552,JGA,Pride Plaza Hotel (Jamnagar Airport),8.2,3,9.5,1844,4858,0,0,"Terminal Road, Near JGA Airport, Jamnagar, India"
2553,SLV,FabHotel Airport Inn (Shimla Airport),8.4,4,8.7,1498,8124,0,0,"Terminal Road, Near SLV Airport, Shimla, India"
2554,RMD,ITC Grand Bharat (Ratnagiri Airport),10.4,4,8.7,3494,8186,0,1,"Terminal Road, Near RMD Airport, Ratnagiri, India"
2555,SLN,ITC Grand Bharat (Sultanpur Airport),11.2,3,8.7,2634,10048,0,1,"Terminal Road, Near SLN Airport, Sultanpur, India"
2556,IXJ,FabHotel Airport Inn (Jammu Airport),9.2,5,9.5,2797,9354,0,0,"Terminal Road, Near IXJ Airport, Jammu, India"
2557,JLG,Pride Plaza Hotel (Jalgaon Airport),8.3,4,8.2,2908,4076,0,0,"Terminal Road, Near JLG Airport, Jalgaon, India"
2558,SIV,Taj City Centre (Sivasagar Airport),10.1,5,8.6,2862,5958,0,0,"Terminal Road, Near SIV Airport, Sivasagar, India"
2559,BHU,Taj City Centre (Bathinda Airport),1.8,4,8.9,3506,6799,1,1,"Terminal Road, Near BHU Airport, Bathinda, India"
2560,ALD,ITC Grand Bharat (Aligarh Airport),12.9,4,8.2,157,10739,0,1,"Terminal Road, Near ALD Airport, Aligarh, India"
2561,IXS,Novotel Airport Hotel (Silchar Airport),8.8,4,8.9,3297,2122,0,0,"Terminal Road, Near IXS Airport, Silchar, India"
2562,IXE,Radisson Blu Airport (Mangaluru Airport),12.5,4,8.3,451,8714,0,0,"Terminal Road, Near IXE Airport, Mangaluru, India"
2563,JGA,FabHotel Airport Inn (Jamnagar Airport),12.5,5,8.2,1033,4656,0,0,"Terminal Road, Near JGA Airport, Jamnagar, India"
2564,SXR,Trident Airport Hotel (Srinagar Airport),2.7,3,9.4,1088,4067,1,0,"Terminal Road, Near SXR Airport, Srinagar, India"
2565,GBI,Taj City Centre (Kalaburagi (Gulbarga) Airport),6.9,5,9.6,3419,6133,1,0,"Terminal Road, Near GBI Airport, Kalaburagi (Gulbarga), India"
2566,NVM,Radisson Blu Airport (Navi Mumbai Airport),9.3,4,9.2,1574,5403,0,0,"Terminal Road, Near NVM Airport, Navi Mumbai, India"
2567,DMU,FabHotel Airport Inn (Dimapur Airport),10.0,3,9.5,247,2881,0,1,"Terminal Road, Near DMU Airport, Dimapur, India"
2568,MAA,Ginger Airport Hotel (Chennai Airport),7.4,5,9.3,2101,7236,1,1,"Terminal Road, Near MAA Airport, Chennai, India"
2569,AMRE,Radisson Blu Airport (Amreli Airport),12.5,5,9.2,1980,10738,0,0,"Terminal Road, Near AMRE Airport, Amreli, India"
2570,VTZ,Radisson Blu Airport (Visakhapatnam Airport),3.4,3,9.0,3586,12138,1,1,"Terminal Road, Near VTZ Airport, Visakhapatnam, India"
2571,MOR,ITC Grand Bharat (Moradabad Airport),6.3,5,9.2,2281,7245,1,0,"Terminal Road, Near MOR Airport, Moradabad, India"
2572,CJB,Ginger Airport Hotel (Coimbatore Airport),12.8,5,8.8,2356,5430,0,0,"Terminal Road, Near CJB Airport, Coimbatore, India"
2573,BLR,Ginger Airport Hotel (Bengaluru Airport),9.8,3,8.6,985,2793,0,1,"Terminal Road, Near BLR Airport, Bengaluru, India"
2574,ZER,Novotel Airport Hotel (Ziro Airport),1.5,3,9.3,1963,8538,1,1,"Terminal Road, Near ZER Airport, Ziro, India"
2575,TEZU,Taj City Centre (Tezu Airport),0.8,4,9.5,3765,8887,1,0,"Terminal Road, Near TEZU Airport, Tezu, India"
2576,DEL,Ginger Airport Hotel (New Delhi Airport),7.5,4,8.5,2646,11176,1,0,"Terminal Road, Near DEL Airport, New Delhi, India"
2577,BHO,Novotel Airport Hotel (Bhopal Airport),8.5,3,8.5,2967,12417,0,1,"Terminal Road, Near BHO Airport, Bhopal, India"
2578,SNE,Trident Airport Hotel (Singrauli Airport),3.5,3,9.6,1625,9936,1,1,"Terminal Road, Near SNE Airport, Singrauli, India"
2579,LAT,Trident Airport Hotel (Latur Airport),6.5,5,8.6,1947,2796,1,1,"Terminal Road, Near LAT Airport, Latur, India"
2580,HZD,Trident Airport Hotel (Hazaribagh Airport),3.6,4,9.1,2660,8412,1,0,"Terminal Road, Near HZD Airport, Hazaribagh, India"
2581,ROU,FabHotel Airport Inn (Rourkela Airport),13.5,3,9.7,2828,10101,0,0,"Terminal Road, Near ROU Airport, Rourkela, India"
2582,NMS,OYO Townhouse Airport (Naliya Airport),13.1,5,8.8,532,7847,0,0,"Terminal Road, Near NMS Airport, Naliya, India"
2583,COB,Radisson Blu Airport (Cooch Behar Airport),7.8,5,8.5,2730,3498,1,0,"Terminal Road, Near COB Airport, Cooch Behar, India"
2584,ATQ,Radisson Blu Airport (Amritsar Airport),12.6,4,9.3,1132,8955,0,0,"Terminal Road, Near ATQ Airport, Amritsar, India"
2585,IDR,IBIS Airport Hotel (Indore Airport),4.3,3,8.1,246,8235,1,1,"Terminal Road, Near IDR Airport, Indore, India"
2586,KOR,Trident Airport Hotel (Koraput Airport),2.7,4,8.1,3380,3207,1,0,"Terminal Road, Near KOR Airport, Koraput, India"
2587,ASL,Lemon Tree Premier (Asansol Airport),5.1,3,8.1,2340,6117,1,0,"Terminal Road, Near ASL Airport, Asansol, India"
2588,LKO,Trident Airport Hotel (Lucknow Airport),14.3,4,8.3,2460,5171,0,0,"Terminal Road, Near LKO Airport, Lucknow, India"
2589,AGR,Hyatt Regency Terminal (Agra Airport),0.6,4,8.1,1158,12344,1,0,"Terminal Road, Near AGR Airport, Agra, India"
2590,RAT,Ginger Airport Hotel (Ratlam Airport),9.0,4,8.8,2934,9126,0,1,"Terminal Road, Near RAT Airport, Ratlam, India"
2591,VNS,IBIS Airport Hotel (Varanasi Airport),2.4,3,8.3,1448,3713,1,0,"Terminal Road, Near VNS Airport, Varanasi, India"
2592,CFH,OYO Townhouse Airport (Chitrakoot Airport),10.5,3,8.6,1999,2593,0,0,"Terminal Road, Near CFH Airport, Chitrakoot, India"
2593,JRH,Radisson Blu Airport (Jorhat Airport),12.7,3,8.8,3239,10532,0,1,"Terminal Road, Near JRH Airport, Jorhat, India"
2594,IXS,Radisson Blu Airport (Silchar Airport),12.5,3,9.2,525,11940,0,0,"Terminal Road, Near IXS Airport, Silchar, India"
2595,KAI,Pride Plaza Hotel (Kailashahar Airport),6.2,5,9.4,2610,6233,1,0,"Terminal Road, Near KAI Airport, Kailashahar, India"
2596,HIR,Hyatt Regency Terminal (Sambalpur Airport),11.5,3,9.3,1636,4215,0,1,"Terminal Road, Near HIR Airport, Sambalpur, India"
2597,JRG,Lemon Tree Premier (Jharsuguda Airport),7.6,3,8.8,2124,9767,1,1,"Terminal Road, Near JRG Airport, Jharsuguda, India"
2598,IXA,FabHotel Airport Inn (Agartala Airport),13.8,3,9.0,3625,10303,0,1,"Terminal Road, Near IXA Airport, Agartala, India"
2599,PNV,Radisson Blu Airport (Porbandar Airport),12.4,5,9.5,2885,7209,0,1,"Terminal Road, Near PNV Airport, Porbandar, India"
2600,HIR,IBIS Airport Hotel (Sambalpur Airport),5.7,4,9.6,1597,10636,1,0,"Terminal Road, Near HIR Airport, Sambalpur, India"
2601,DHM,Pride Plaza Hotel (Dharamshala / Kangra Airport),11.2,3,9.0,1806,4683,0,0,"Terminal Road, Near DHM Airport, Dharamshala / Kangra, India"
2602,AMR,Taj City Centre (Amravati Airport),11.1,4,9.0,348,5649,0,1,"Terminal Road, Near AMR Airport, Amravati, India"
2603,SDW,FabHotel Airport Inn (Sindhudurg Airport),8.9,5,8.3,2809,9805,0,0,"Terminal Road, Near SDW Airport, Sindhudurg, India"
2604,RKG,FabHotel Airport Inn (Durgapur Airport),1.4,3,8.7,1231,9479,1,0,"Terminal Road, Near RKG Airport, Durgapur, India"
2605,BGP,ITC Grand Bharat (Bhagalpur Airport),1.5,4,9.2,481,5141,1,0,"Terminal Road, Near BGP Airport, Bhagalpur, India"
2606,RXL,Pride Plaza Hotel (Raxaul Airport),10.3,4,9.7,1095,5695,0,0,"Terminal Road, Near RXL Airport, Raxaul, India"
2607,PAL,FabHotel Airport Inn (Pali Airport),3.7,5,9.7,429,9959,1,1,"Terminal Road, Near PAL Airport, Pali, India"
2608,DMO,Taj City Centre (Damoh Airport),14.4,4,9.7,1071,10488,0,1,"Terminal Road, Near DMO Airport, Damoh, India"
2609,NDC,Ginger Airport Hotel (Nanded Airport),3.8,3,8.6,3003,12473,1,1,"Terminal Road, Near NDC Airport, Nanded, India"
2610,AMRE,IBIS Airport Hotel (Amreli Airport),5.3,3,8.6,517,7841,1,1,"Terminal Road, Near AMRE Airport, Amreli, India"
2611,SIV,FabHotel Airport Inn (Sivasagar Airport),7.6,5,8.7,3236,11029,1,1,"Terminal Road, Near SIV Airport, Sivasagar, India"
2612,JDH,Ginger Airport Hotel (Jodhpur Airport),4.5,3,9.4,190,10943,1,0,"Terminal Road, Near JDH Airport, Jodhpur, India"
2613,UTK,OYO Townhouse Airport (Kalahandi / Utkela Airport),0.7,5,8.8,2031,5090,1,0,"Terminal Road, Near UTK Airport, Kalahandi / Utkela, India"
2614,KARN,ITC Grand Bharat (Karnal Airport),5.2,4,9.8,970,8434,1,0,"Terminal Road, Near KARN Airport, Karnal, India"
2615,VTZ,Lemon Tree Premier (Visakhapatnam Airport),5.1,3,8.6,1208,7719,1,0,"Terminal Road, Near VTZ Airport, Visakhapatnam, India"
2616,SIV,Pride Plaza Hotel (Sivasagar Airport),6.4,4,9.4,1946,4760,1,1,"Terminal Road, Near SIV Airport, Sivasagar, India"
2617,BHJ,Pride Plaza Hotel (Bhuj (Kutch) Airport),7.4,4,9.1,1141,6503,1,1,"Terminal Road, Near BHJ Airport, Bhuj (Kutch), India"
2618,SDW,OYO Townhouse Airport (Sindhudurg Airport),1.0,4,8.7,2370,11917,1,1,"Terminal Road, Near SDW Airport, Sindhudurg, India"
2619,KQH,Taj City Centre (Ajmer / Kishangarh Airport),3.4,4,9.0,200,10315,1,0,"Terminal Road, Near KQH Airport, Ajmer / Kishangarh, India"
2620,IXB,FabHotel Airport Inn (Siliguri / Bagdogra Airport),7.5,5,8.5,1624,9686,1,1,"Terminal Road, Near IXB Airport, Siliguri / Bagdogra, India"
2621,PAL,Hyatt Regency Terminal (Pali Airport),6.4,4,8.4,771,5025,1,0,"Terminal Road, Near PAL Airport, Pali, India"
2622,PNV,Pride Plaza Hotel (Porbandar Airport),7.3,3,8.2,1825,11532,1,1,"Terminal Road, Near PNV Airport, Porbandar, India"
2623,KNU,OYO Townhouse Airport (Kanpur Airport),7.8,4,9.1,2139,9278,1,0,"Terminal Road, Near KNU Airport, Kanpur, India"
2624,SAG,FabHotel Airport Inn (Shirdi Airport),14.3,4,8.5,1800,5584,0,1,"Terminal Road, Near SAG Airport, Shirdi, India"
2625,CJB,IBIS Airport Hotel (Coimbatore Airport),3.8,3,9.3,795,2024,1,0,"Terminal Road, Near CJB Airport, Coimbatore, India"
2626,ANK,Radisson Blu Airport (Ankleshwar Airport),10.5,5,8.6,1668,8271,0,0,"Terminal Road, Near ANK Airport, Ankleshwar, India"
2627,IXD,Radisson Blu Airport (Prayagraj (Allahabad) Airport),1.9,5,8.7,2814,12277,1,0,"Terminal Road, Near IXD Airport, Prayagraj (Allahabad), India"
2628,PYB,Hyatt Regency Terminal (Jeypore Airport),6.8,4,9.8,3248,10160,1,1,"Terminal Road, Near PYB Airport, Jeypore, India"
2629,IXD,Hyatt Regency Terminal (Prayagraj (Allahabad) Airport),4.5,4,9.5,2617,5533,1,0,"Terminal Road, Near IXD Airport, Prayagraj (Allahabad), India"
2630,RXL,Hyatt Regency Terminal (Raxaul Airport),9.6,3,8.2,2038,6511,0,1,"Terminal Road, Near RXL Airport, Raxaul, India"
2631,DIU,Hyatt Regency Terminal (Diu Airport),12.4,4,9.8,485,8706,0,1,"Terminal Road, Near DIU Airport, Diu, India"
2632,IXA,Trident Airport Hotel (Agartala Airport),8.2,5,8.7,336,3238,0,0,"Terminal Road, Near IXA Airport, Agartala, India"
2633,IXA,FabHotel Airport Inn (Agartala Airport),10.8,4,9.4,2705,3665,0,1,"Terminal Road, Near IXA Airport, Agartala, India"
2634,ASL,IBIS Airport Hotel (Asansol Airport),8.9,3,9.2,791,2986,0,1,"Terminal Road, Near ASL Airport, Asansol, India"
2635,COK,Radisson Blu Airport (Kochi Airport),5.1,5,8.3,3799,9958,1,0,"Terminal Road, Near COK Airport, Kochi, India"
2636,STV,FabHotel Airport Inn (Surat Airport),1.8,3,9.0,2901,8235,1,0,"Terminal Road, Near STV Airport, Surat, India"
2637,IXY,Hyatt Regency Terminal (Kandla Airport),2.1,5,9.0,1588,8629,1,1,"Terminal Road, Near IXY Airport, Kandla, India"
2638,RAT,ITC Grand Bharat (Ratlam Airport),8.5,3,8.6,3459,12150,0,1,"Terminal Road, Near RAT Airport, Ratlam, India"
2639,KHO,ITC Grand Bharat (Khowai Airport),0.7,5,8.6,2322,8759,1,0,"Terminal Road, Near KHO Airport, Khowai, India"
2640,DED,Novotel Airport Hotel (Dehradun Airport),8.6,4,9.6,2064,11108,0,1,"Terminal Road, Near DED Airport, Dehradun, India"
2641,HYD,Pride Plaza Hotel (Hyderabad Airport),0.8,5,8.9,1013,10657,1,0,"Terminal Road, Near HYD Airport, Hyderabad, India"
2642,BOM,Novotel Airport Hotel (Mumbai Airport),2.9,5,8.3,3080,6092,1,1,"Terminal Road, Near BOM Airport, Mumbai, India"
2643,BOM,IBIS Airport Hotel (Mumbai Airport),10.3,5,9.3,2795,6527,0,0,"Terminal Road, Near BOM Airport, Mumbai, India"
2644,YTL,Trident Airport Hotel (Yavatmal Airport),14.0,3,9.6,3711,11760,0,1,"Terminal Road, Near YTL Airport, Yavatmal, India"
2645,COB,Trident Airport Hotel (Cooch Behar Airport),1.7,5,9.5,1795,3737,1,0,"Terminal Road, Near COB Airport, Cooch Behar, India"
2646,RMD,Taj City Centre (Ratnagiri Airport),3.2,5,8.4,1527,8225,1,0,"Terminal Road, Near RMD Airport, Ratnagiri, India"
2647,PUR,Novotel Airport Hotel (Purulia Airport),9.2,5,9.1,345,4658,0,0,"Terminal Road, Near PUR Airport, Purulia, India"
2648,CJB,Lemon Tree Premier (Coimbatore Airport),1.6,5,8.2,1869,3833,1,1,"Terminal Road, Near CJB Airport, Coimbatore, India"
2649,DHM,Novotel Airport Hotel (Dharamshala / Kangra Airport),3.1,5,8.2,1745,1827,1,1,"Terminal Road, Near DHM Airport, Dharamshala / Kangra, India"
2650,AMB,OYO Townhouse Airport (Ambikapur Airport),11.1,4,8.7,3114,6463,0,1,"Terminal Road, Near AMB Airport, Ambikapur, India"
2651,TEZ,Trident Airport Hotel (Tezpur Airport),6.0,5,9.4,1096,9068,1,1,"Terminal Road, Near TEZ Airport, Tezpur, India"
2652,KAM,Lemon Tree Premier (Kamalpur Airport),7.4,5,8.2,3152,4619,1,0,"Terminal Road, Near KAM Airport, Kamalpur, India"
2653,SDW,Ginger Airport Hotel (Sindhudurg Airport),7.3,4,8.7,1346,8716,1,1,"Terminal Road, Near SDW Airport, Sindhudurg, India"
2654,PINJ,Radisson Blu Airport (Panchkula / Pinjore Airport),12.0,5,9.3,611,4193,0,1,"Terminal Road, Near PINJ Airport, Panchkula / Pinjore, India"
2655,IDR,Hyatt Regency Terminal (Indore Airport),14.4,3,8.2,489,8624,0,0,"Terminal Road, Near IDR Airport, Indore, India"
2656,HYD,OYO Townhouse Airport (Hyderabad Airport),11.5,5,9.2,1622,6707,0,1,"Terminal Road, Near HYD Airport, Hyderabad, India"
2657,UTK,Lemon Tree Premier (Kalahandi / Utkela Airport),14.4,5,8.2,2185,7840,0,0,"Terminal Road, Near UTK Airport, Kalahandi / Utkela, India"
2658,JAI,Radisson Blu Airport (Jaipur Airport),7.6,4,9.4,1590,3083,1,1,"Terminal Road, Near JAI Airport, Jaipur, India"
2659,SXR,Pride Plaza Hotel (Srinagar Airport),10.6,5,9.3,136,11415,0,0,"Terminal Road, Near SXR Airport, Srinagar, India"
2660,BOK,OYO Townhouse Airport (Bokaro Airport),1.7,5,9.0,1666,1976,1,1,"Terminal Road, Near BOK Airport, Bokaro, India"
2661,IXL,Lemon Tree Premier (Leh (Ladakh) Airport),4.6,3,9.4,2734,3822,1,1,"Terminal Road, Near IXL Airport, Leh (Ladakh), India"
2662,DED,IBIS Airport Hotel (Dehradun Airport),2.5,3,9.4,2819,2952,1,1,"Terminal Road, Near DED Airport, Dehradun, India"
2663,OSB,Trident Airport Hotel (Dharashiv Airport),6.1,3,9.5,1332,4438,1,1,"Terminal Road, Near OSB Airport, Dharashiv, India"
2664,KNU,OYO Townhouse Airport (Kanpur Airport),11.1,4,8.6,1791,7029,0,1,"Terminal Road, Near KNU Airport, Kanpur, India"
2665,IXT,IBIS Airport Hotel (Pasighat Airport),13.5,3,9.6,3163,11387,0,0,"Terminal Road, Near IXT Airport, Pasighat, India"
2666,KAP,Hyatt Regency Terminal (Kadapa Airport),5.3,3,8.4,935,3250,1,1,"Terminal Road, Near KAP Airport, Kadapa, India"
2667,IXJ,Radisson Blu Airport (Jammu Airport),13.2,5,9.0,1137,7100,0,1,"Terminal Road, Near IXJ Airport, Jammu, India"
2668,JRG,Taj City Centre (Jharsuguda Airport),13.7,5,8.2,3748,8327,0,0,"Terminal Road, Near JRG Airport, Jharsuguda, India"
2669,VZY,FabHotel Airport Inn (Vijayawada Airport),9.5,4,9.0,866,4334,0,1,"Terminal Road, Near VZY Airport, Vijayawada, India"
2670,RAT,ITC Grand Bharat (Ratlam Airport),11.5,4,9.1,1287,7093,0,1,"Terminal Road, Near RAT Airport, Ratlam, India"
2671,ALD,FabHotel Airport Inn (Aligarh Airport),1.7,3,8.2,2697,9488,1,1,"Terminal Road, Near ALD Airport, Aligarh, India"
2672,JDH,Pride Plaza Hotel (Jodhpur Airport),13.3,4,9.1,502,2853,0,0,"Terminal Road, Near JDH Airport, Jodhpur, India"
2673,CHI,IBIS Airport Hotel (Chhindwara Airport),9.4,3,8.7,390,7538,0,1,"Terminal Road, Near CHI Airport, Chhindwara, India"
2674,AMR,Taj City Centre (Amravati Airport),9.3,5,8.1,1972,10280,0,1,"Terminal Road, Near AMR Airport, Amravati, India"
2675,AMB,Lemon Tree Premier (Ambikapur Airport),1.8,4,9.2,3182,3783,1,0,"Terminal Road, Near AMB Airport, Ambikapur, India"
2676,NPL,Trident Airport Hotel (Narnaul Airport),14.0,3,9.2,3329,7720,0,0,"Terminal Road, Near NPL Airport, Narnaul, India"
2677,KAM,Pride Plaza Hotel (Kamalpur Airport),12.5,3,9.5,2119,5785,0,1,"Terminal Road, Near KAM Airport, Kamalpur, India"
2678,HSS,Taj City Centre (Hisar Airport),9.6,3,9.4,1606,4364,0,0,"Terminal Road, Near HSS Airport, Hisar, India"
2679,MAA,Hyatt Regency Terminal (Chennai Airport),10.8,4,8.8,3479,4687,0,0,"Terminal Road, Near MAA Airport, Chennai, India"
2680,MOR,Taj City Centre (Moradabad Airport),10.0,4,9.3,209,4067,0,1,"Terminal Road, Near MOR Airport, Moradabad, India"
2681,ZER,FabHotel Airport Inn (Ziro Airport),5.3,3,9.7,2855,8804,1,1,"Terminal Road, Near ZER Airport, Ziro, India"
2682,BHU,IBIS Airport Hotel (Bathinda Airport),7.2,5,9.8,3727,8223,1,0,"Terminal Road, Near BHU Airport, Bathinda, India"
2683,SXV,Radisson Blu Airport (Shivamogga Airport),8.3,5,9.3,538,8567,0,1,"Terminal Road, Near SXV Airport, Shivamogga, India"
2684,TRZ,Taj City Centre (Tiruchirappalli (Trichy) Airport),14.4,4,8.6,2065,6183,0,1,"Terminal Road, Near TRZ Airport, Tiruchirappalli (Trichy), India"
2685,PGH,Trident Airport Hotel (Pantnagar / Nainital Airport),11.2,3,8.3,1291,6970,0,0,"Terminal Road, Near PGH Airport, Pantnagar / Nainital, India"
2686,JGA,Taj City Centre (Jamnagar Airport),6.6,3,9.6,1288,5528,1,0,"Terminal Road, Near JGA Airport, Jamnagar, India"
2687,RGD,Pride Plaza Hotel (Raigarh Airport),11.9,4,9.6,3643,5208,0,0,"Terminal Road, Near RGD Airport, Raigarh, India"
2688,CCU,Taj City Centre (Kolkata Airport),8.8,5,8.3,1545,11565,0,0,"Terminal Road, Near CCU Airport, Kolkata, India"
2689,DMO,Hyatt Regency Terminal (Damoh Airport),13.8,5,9.5,3517,4851,0,0,"Terminal Road, Near DMO Airport, Damoh, India"
2690,BLT,Novotel Airport Hotel (Balurghat Airport),7.1,3,8.4,2360,12061,1,0,"Terminal Road, Near BLT Airport, Balurghat, India"
2691,HBI,Taj City Centre (Itanagar Airport),2.3,3,8.7,661,12141,1,0,"Terminal Road, Near HBI Airport, Itanagar, India"
2692,AMRE,Novotel Airport Hotel (Amreli Airport),6.3,5,9.5,1948,8821,1,0,"Terminal Road, Near AMRE Airport, Amreli, India"
2693,PUR,Taj City Centre (Purulia Airport),12.8,4,8.6,2272,8928,0,0,"Terminal Road, Near PUR Airport, Purulia, India"
2694,TEZU,Lemon Tree Premier (Tezu Airport),10.4,4,8.6,2958,11139,0,0,"Terminal Road, Near TEZU Airport, Tezu, India"
2695,SDW,Lemon Tree Premier (Sindhudurg Airport),8.5,4,8.5,2032,3452,0,1,"Terminal Road, Near SDW Airport, Sindhudurg, India"
2696,JGA,ITC Grand Bharat (Jamnagar Airport),14.1,3,8.4,3345,5613,0,0,"Terminal Road, Near JGA Airport, Jamnagar, India"
2697,GOI,IBIS Airport Hotel (Goa (Dabolim) Airport),0.9,3,9.0,610,9143,1,1,"Terminal Road, Near GOI Airport, Goa (Dabolim), India"
2698,LKO,FabHotel Airport Inn (Lucknow Airport),13.5,4,8.8,1262,11548,0,0,"Terminal Road, Near LKO Airport, Lucknow, India"
2699,SLV,Taj City Centre (Shimla Airport),8.8,3,9.5,925,10483,0,0,"Terminal Road, Near SLV Airport, Shimla, India"
2700,KOR,Lemon Tree Premier (Koraput Airport),8.5,5,9.2,2664,11226,0,1,"Terminal Road, Near KOR Airport, Koraput, India"
2701,HSS,Trident Airport Hotel (Hisar Airport),6.5,5,8.1,3323,8969,1,1,"Terminal Road, Near HSS Airport, Hisar, India"
2702,NMN,Lemon Tree Premier (Neemrana / Alwar Airport),5.1,3,8.7,2650,12483,1,1,"Terminal Road, Near NMN Airport, Neemrana / Alwar, India"
2703,GWL,Taj City Centre (Gwalior Airport),5.7,4,9.6,2401,7054,1,0,"Terminal Road, Near GWL Airport, Gwalior, India"
2704,HSR,Radisson Blu Airport (Rajkot Airport),4.9,3,9.4,2089,6864,1,0,"Terminal Road, Near HSR Airport, Rajkot, India"
2705,IXD,Ginger Airport Hotel (Prayagraj (Allahabad) Airport),9.2,5,8.6,2312,8224,0,0,"Terminal Road, Near IXD Airport, Prayagraj (Allahabad), India"
2706,IXY,Trident Airport Hotel (Kandla Airport),9.6,5,9.5,3374,8330,0,1,"Terminal Road, Near IXY Airport, Kandla, India"
2707,AYJ,ITC Grand Bharat (Ayodhya Airport),2.1,4,9.5,556,2910,1,1,"Terminal Road, Near AYJ Airport, Ayodhya, India"
